# 17b4de0d-c737-4d0b-b937-32bd2ef0c95b
# 603fd3987364b09f9aacb70d1ed12c268e24dd56
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
219.1552448; -48.1433021; 30.3281672; -3.0965629; 0.1026037; 6.6264728; -0.8795128
219.3552040; -48.1322682; 30.1285104; -3.0762866; 0.1002043; 6.5998794; -0.7171148
219.5551631; -48.1172375; 29.9291302; -3.0564870; 0.0978487; 6.5781168; -0.5686368
219.7551223; -48.0983059; 29.7300536; -3.0371515; 0.0955356; 6.5608088; -0.4326681
219.9550815; -48.0755785; 29.5314086; -3.0182764; 0.0932739; 6.5476088; -0.3083983
220.1550406; -48.0491479; 29.3332025; -2.9998484; 0.0910462; 6.5381837; -0.1939717
220.3549998; -48.0191130; 29.1355097; -2.9818617; 0.0888628; 6.5322487; -0.0889016
220.5549590; -47.9855723; 28.9383943; -2.9643084; 0.0867180; 6.5295268; 0.0079200
220.7549181; -47.9486144; 28.7418672; -2.9471790; 0.0846036; 6.5297693; 0.0976038
220.9548773; -47.9083424; 28.5460198; -2.9304700; 0.0825353; 6.5327575; 0.1801308
221.1548365; -47.8648405; 28.3508488; -2.9141707; 0.0804924; 6.5382688; 0.2570202
221.3547956; -47.8182026; 28.1564022; -2.8982768; 0.0784851; 6.5461245; 0.3283554
221.5547548; -47.7685213; 27.9627209; -2.8827811; 0.0765111; 6.5561468; 0.3947128
221.7547140; -47.7158785; 27.7698067; -2.8676768; 0.0745590; 6.5681743; 0.4570224
221.9546731; -47.6603701; 27.5777154; -2.8529610; 0.0726368; 6.5820730; 0.5153065
222.1546323; -47.6020751; 27.3864419; -2.8386272; 0.0707325; 6.5977092; 0.5704355
222.3545914; -47.5410801; 27.1960109; -2.8246722; 0.0688443; 6.6149750; 0.6227768
222.5545506; -47.4774713; 27.0064428; -2.8110944; 0.0669658; 6.6337737; 0.6728792
222.7545098; -47.4113275; 26.8177367; -2.7978902; 0.0651027; 6.6540251; 0.7207226
222.9544689; -47.3427347; 26.6299131; -2.7850584; 0.0632428; 6.6756483; 0.7670670
223.1544281; -47.2717715; 26.4429701; -2.7725975; 0.0613930; 6.6985853; 0.8117901
223.3543873; -47.1985183; 26.2569111; -2.7605053; 0.0595519; 6.7227743; 0.8551285
223.5543464; -47.1230551; 26.0717385; -2.7487812; 0.0577135; 6.7481609; 0.8975262
